IMG/center_2017_03_29_21_40_10_592.jpg,IMG/left_2017_03_29_21_40_10_592.jpg,IMG/right_2017_03_29_21_40_10_592.jpg,0,0,0,1.184648E-05
IMG/center_2017_03_29_21_40_10_665.jpg,IMG/left_2017_03_29_21_40_10_665.jpg,IMG/right_2017_03_29_21_40_10_665.jpg,0,0,0,1.183038E-05
IMG/center_2017_03_29_21_40_10_740.jpg,IMG/left_2017_03_29_21_40_10_740.jpg,IMG/right_2017_03_29_21_40_10_740.jpg,0,0,0,1.179373E-05
IMG/center_2017_03_29_21_40_10_829.jpg,IMG/left_2017_03_29_21_40_10_829.jpg,IMG/right_2017_03_29_21_40_10_829.jpg,0,0,0,1.182847E-05
IMG/center_2017_03_29_21_40_10_906.jpg,IMG/left_2017_03_29_21_40_10_906.jpg,IMG/right_2017_03_29_21_40_10_906.jpg,0,0,0,1.186197E-05
IMG/center_2017_03_29_21_40_10_996.jpg,IMG/left_2017_03_29_21_40_10_996.jpg,IMG/right_2017_03_29_21_40_10_996.jpg,0,0,0,1.195565E-05
IMG/center_2017_03_29_21_40_11_073.jpg,IMG/left_2017_03_29_21_40_11_073.jpg,IMG/right_2017_03_29_21_40_11_073.jpg,0,0,0,1.21546E-05
IMG/center_2017_03_29_21_40_11_160.jpg,IMG/left_2017_03_29_21_40_11_160.jpg,IMG/right_2017_03_29_21_40_11_160.jpg,0,0,0,1.259231E-05
IMG/center_2017_03_29_21_40_11_232.jpg,IMG/left_2017_03_29_21_40_11_232.jpg,IMG/right_2017_03_29_21_40_11_232.jpg,0,0,0,1.291383E-05
IMG/center_2017_03_29_21_40_11_306.jpg,IMG/left_2017_03_29_21_40_11_306.jpg,IMG/right_2017_03_29_21_40_11_306.jpg,0,0,0,1.340475E-05
IMG/center_2017_03_29_21_40_11_384.jpg,IMG/left_2017_03_29_21_40_11_384.jpg,IMG/right_2017_03_29_21_40_11_384.jpg,0,0,0,1.172394E-05
IMG/center_2017_03_29_21_40_11_469.jpg,IMG/left_2017_03_29_21_40_11_469.jpg,IMG/right_2017_03_29_21_40_11_469.jpg,0,0,0,1.333767E-05
IMG/center_2017_03_29_21_40_11_556.jpg,IMG/left_2017_03_29_21_40_11_556.jpg,IMG/right_2017_03_29_21_40_11_556.jpg,0,0,0,1.181528E-05
IMG/center_2017_03_29_21_40_11_628.jpg,IMG/left_2017_03_29_21_40_11_628.jpg,IMG/right_2017_03_29_21_40_11_628.jpg,0,0,0,1.184079E-05
IMG/center_2017_03_29_21_40_11_697.jpg,IMG/left_2017_03_29_21_40_11_697.jpg,IMG/right_2017_03_29_21_40_11_697.jpg,0,0,0,1.187308E-05
IMG/center_2017_03_29_21_40_11_786.jpg,IMG/left_2017_03_29_21_40_11_786.jpg,IMG/right_2017_03_29_21_40_11_786.jpg,0,0,0,1.19105E-05
IMG/center_2017_03_29_21_40_11_867.jpg,IMG/left_2017_03_29_21_40_11_867.jpg,IMG/right_2017_03_29_21_40_11_867.jpg,0,0,0,1.216345E-05
IMG/center_2017_03_29_21_40_11_937.jpg,IMG/left_2017_03_29_21_40_11_937.jpg,IMG/right_2017_03_29_21_40_11_937.jpg,0,0,0,1.250241E-05
IMG/center_2017_03_29_21_40_12_020.jpg,IMG/left_2017_03_29_21_40_12_020.jpg,IMG/right_2017_03_29_21_40_12_020.jpg,0,0,0,1.292062E-05
IMG/center_2017_03_29_21_40_12_097.jpg,IMG/left_2017_03_29_21_40_12_097.jpg,IMG/right_2017_03_29_21_40_12_097.jpg,0,0,0,1.341066E-05
IMG/center_2017_03_29_21_40_12_169.jpg,IMG/left_2017_03_29_21_40_12_169.jpg,IMG/right_2017_03_29_21_40_12_169.jpg,0,0,0,1.235823E-05
IMG/center_2017_03_29_21_40_12_259.jpg,IMG/left_2017_03_29_21_40_12_259.jpg,IMG/right_2017_03_29_21_40_12_259.jpg,0,0,0,1.365444E-05
IMG/center_2017_03_29_21_40_12_340.jpg,IMG/left_2017_03_29_21_40_12_340.jpg,IMG/right_2017_03_29_21_40_12_340.jpg,0,0,0,1.161353E-05
IMG/center_2017_03_29_21_40_12_428.jpg,IMG/left_2017_03_29_21_40_12_428.jpg,IMG/right_2017_03_29_21_40_12_428.jpg,0,0,0,1.166164E-05
IMG/center_2017_03_29_21_40_12_513.jpg,IMG/left_2017_03_29_21_40_12_513.jpg,IMG/right_2017_03_29_21_40_12_513.jpg,0,0,0,1.260648E-05
IMG/center_2017_03_29_21_40_12_615.jpg,IMG/left_2017_03_29_21_40_12_615.jpg,IMG/right_2017_03_29_21_40_12_615.jpg,0,0,0,1.326166E-05
IMG/center_2017_03_29_21_40_12_682.jpg,IMG/left_2017_03_29_21_40_12_682.jpg,IMG/right_2017_03_29_21_40_12_682.jpg,0,0,0,1.224653E-05
IMG/center_2017_03_29_21_40_12_776.jpg,IMG/left_2017_03_29_21_40_12_776.jpg,IMG/right_2017_03_29_21_40_12_776.jpg,0,0,0,1.212645E-05
IMG/center_2017_03_29_21_40_12_872.jpg,IMG/left_2017_03_29_21_40_12_872.jpg,IMG/right_2017_03_29_21_40_12_872.jpg,0,0,0,1.18367E-05
IMG/center_2017_03_29_21_40_12_944.jpg,IMG/left_2017_03_29_21_40_12_944.jpg,IMG/right_2017_03_29_21_40_12_944.jpg,0,0,0,1.202516E-05
IMG/center_2017_03_29_21_40_13_025.jpg,IMG/left_2017_03_29_21_40_13_025.jpg,IMG/right_2017_03_29_21_40_13_025.jpg,0,0,0,1.237842E-05
IMG/center_2017_03_29_21_40_13_094.jpg,IMG/left_2017_03_29_21_40_13_094.jpg,IMG/right_2017_03_29_21_40_13_094.jpg,0,0,0,1.273723E-05
IMG/center_2017_03_29_21_40_13_178.jpg,IMG/left_2017_03_29_21_40_13_178.jpg,IMG/right_2017_03_29_21_40_13_178.jpg,0,0,0,1.346328E-05
IMG/center_2017_03_29_21_40_13_248.jpg,IMG/left_2017_03_29_21_40_13_248.jpg,IMG/right_2017_03_29_21_40_13_248.jpg,0,0,0,1.248638E-05
IMG/center_2017_03_29_21_40_13_320.jpg,IMG/left_2017_03_29_21_40_13_320.jpg,IMG/right_2017_03_29_21_40_13_320.jpg,0,0,0,1.212559E-05
